Row_Id,Location,Date,Time,Fee,Instructor,Latitude,Longitude
448,"Murphy Wilmot Library  530 N. Wilmot Rd., Tucson, AZ, 85711",05/14/2019,1:00 PM - 3:00 PM,$0.00,Brooke Reaves,32.22771007,-110.8578299
449,"Banner Del Webb Medical Center  14502 W. Meeker Blvd, Sun City West, AZ, 85375",05/23/2019,7:00 AM - 9:00 AM,$0.00,Timothy Freund,33.66087993,-112.3730599
450,"Banner Del Webb Medical Center  14502 W. Meeker Blvd, Sun City West, AZ, 85375",05/23/2019,9:30 AM - 11:30 AM,$0.00,Timothy Freund,33.66087993,-112.3730599
451,"Banner Del Webb Medical Center  14502 W. Meeker Blvd, Sun City West, AZ, 85375",05/23/2019,1:00 PM - 3:00 PM,$0.00,Timothy Freund,33.66087993,-112.3730599
452,"Banner Del Webb Medical Center  14502 W. Meeker Blvd, Sun City West, AZ, 85375",05/23/2019,3:30 PM - 5:30 PM,$0.00,Timothy Freund,33.66087993,-112.3730599
453,"Scripps Memorial Hospital La Jolla-Schaetzel Center-Noble Room  9890 Genesee Ave, La Jolla, CA, 92037",06/14/2019,1:00 PM - 2:00 PM,$0.00,Melanie L. Gawlik,32.88578097,-117.2233925
454,"Scripps Memorial Hospital La Jolla-Schaetzel Center-Noble Room  9890 Genesee Ave, La Jolla, CA, 92037",08/09/19,1:00 PM - 2:00 PM,$0.00,Melanie L. Gawlik,32.88578097,-117.2233925
455,"Scripps Memorial Hospital La Jolla-Schaetzel Center-Noble Room  9890 Genesee Ave, La Jolla, CA, 92037",10/11/19,1:00 PM - 2:00 PM,$0.00,Melanie L. Gawlik,32.88578097,-117.2233925
456,"Scripps Memorial Hospital La Jolla  9890 Genesee Ave, La Jolla, CA, 92037",12/13/2019,1:00 PM - 2:00 PM,$0.00,Melanie L. Gawlik,32.88451008,-117.2252
457,"Solan Land Trust and Access Adventure- Rush Ranch Open Space  3521 Grizzly Island Rd, Suisun City, CA, 94585",05/30/2019,1:00 PM - 3:00 PM,$0.00,Evan Edminster,38.2096884,-122.0196097
458,"Banner Thunderbird Medical Center, Conference Room 5  5555 W. Thunderbird Rd., Glendale, AZ, 85306",06/18/2019,1:00 PM - 3:00 PM,$0.00,Melissa A. Luxton,33.60969995,-112.1797799
459,"Banner Thunderbird Medical Center, Conference Room 5  5555 W. Thunderbird Rd., Glendale, AZ, 85306",07/16/2019,12:00 PM - 2:00 PM,$0.00,Melissa A. Luxton,33.60969995,-112.1797799
460,"HRMC Learning Center  1785 McCullough Blvd, Lake Havasu City, AZ, 86403",05/28/2019,6:00 PM - 8:00 PM,$0.00,Danielle  Stello,34.47407,-114.33399
461,"HRMC Learning Center  1785 McCullough Blvd, Lake Havasu City, AZ, 86403",06/26/2019,6:00 PM - 8:00 PM,$0.00,Danielle  Stello,34.47407,-114.33399
462,"HRMC Learning Center  1785 McCullough Blvd, Lake Havasu City, AZ, 86403",07/30/2019,6:00 PM - 8:00 PM,$0.00,Danielle  Stello,34.47407,-114.33399
463,"HRMC Learning Center  1785 McCullough Blvd, Lake Havasu City, AZ, 86403",08/27/2019,6:00 PM - 8:00 PM,$0.00,Danielle  Stello,34.47407,-114.33399
464,"HRMC Learning Center  1785 McCullough Blvd, Lake Havasu City, AZ, 86403",09/26/2019,6:00 PM - 8:00 PM,$0.00,Danielle  Stello,34.47407,-114.33399
465,"HRMC Learning Center  1785 McCullough Blvd, Lake Havasu City, AZ, 86403",10/30/2019,6:00 PM - 8:00 PM,$0.00,Danielle  Stello,34.47407,-114.33399
466,"HRMC Learning Center  1785 McCulloch Blvd, Lake Havasu City, AZ, 86403",11/13/2019,6:00 PM - 8:00 PM,$0.00,Danielle  Stello,34.47760795,-114.3387019
467,"Banner Thunderbird Medical Center, Conference Room 5  5555 W. Thunderbird Rd., Glendale, AZ, 85306",05/21/2019,10:00 AM - 12:00 PM,$0.00,Melissa A. Luxton,33.60969995,-112.1797799
468,"Kaiser Vacaville Medical Center  1 Quality Drive. Medical Office Building A, 3rd Floor, Conference Rm D, Vacaville, CA, 95688",09/09/19,1:00 PM - 3:00 PM,$0.00,Evan Edminster,38.38870996,-121.93845
469,"Kaiser Vacaville Medical Center  1 Quality Drive. Medical Office Building A, 3rd Floor, Conference Rm D, Vacaville, CA, 95688",10/14/2019,1:00 PM - 3:00 PM,$0.00,Evan Edminster,38.38870996,-121.93845
470,"Kaiser Vacaville Medical Center  1 Quality Drive. Medical Office Building A, 3rd Floor, Conference Rm D, Vacaville, CA, 95688",11/11/19,1:00 PM - 3:00 PM,$0.00,Evan Edminster,38.38870996,-121.93845
471,"Kaiser Vacaville Medical Center  1 Quality Drive. Medical Office Building A, 3rd Floor, Conference Rm D, Vacaville, CA, 95688",12/09/19,1:00 PM - 3:00 PM,$0.00,Evan Edminster,38.38870996,-121.93845
472,"Grand River Health  501 Airport road, rifle, CO, 81650",05/21/2019,11:47 AM - 12:48 PM,$0.00,Lisa Domer,39.52168992,-107.7700401
473,"Montrose Memorial Hospital  800 South Third Street, Trauma Department, Montrose, CO, 81401",05/14/2019,9:00 AM - 10:15 AM,$0.00,Erin Houk,38.48054995,-107.8685301
474,"Montrose Memorial Hospital  800 South Third Street, Trauma Department, Montrose, CO, 81401",05/14/2019,6:00 PM - 7:00 PM,$0.00,Erin Houk,38.48054995,-107.8685301
475,"Desert Regional Medical Center  1150 N Indian Canyon, Palm Springs, CA, 92262",06/06/19,10:00 AM - 2:00 PM,$0.00,Gael Whetstone,33.83898996,-116.5438601
476,"Riverside Community Hospital - Mt Rubidoux Cafe  4445 Magnolia Ave, Riverside , CA, 92501",05/23/2019,12:00 PM - 1:00 PM,$0.00,Wendy A. McEuen,33.97611007,-117.38135
477,"Riverside Community Hospital - Mt Rubidoux Cafe  4445 Magnolia Ave, Riverside , CA, 92501",05/23/2019,1:00 PM - 2:00 PM,$0.00,Wendy A. McEuen,33.97611007,-117.38135
478,"Delta County Memorial Hospital  1501 E. 3rd St, Delta, CO, 81416",05/14/2019,10:00 AM - 11:00 AM,$0.00,Jillian Emmons,38.74444004,-108.04707
479,"Delta County Memorial Hospital  1501 E. 3rd St, Delta, CO, 81416",05/14/2019,11:30 AM - 12:30 PM,$0.00,Jillian Emmons,38.74444004,-108.04707
480,"Delta County Memorial Hospital  1501 E. 3rd St, Delta, CO, 81416",05/14/2019,1:00 PM - 2:00 PM,$0.00,Jillian Emmons,38.74444004,-108.04707
481,"Mesa County Library - Central Location  443 N. 6th Street, Grand Junction, CO, 81501",05/14/2019,12:30 PM - 1:30 PM,$0.00,Adam W. Nelson,39.07077,-108.5627701
482,"Steqamboat Springs Community Center  1597 Lincoln Avenue, Steamboat Springs, CO, 80487",05/22/2019,9:00 AM - 10:00 AM,$0.00,Melissa Uchitelle-Rogers,40.494673,-106.851309
483,"Steqamboat Springs Community Center  1597 Lincoln Avenue, Steamboat Springs, CO, 80487",05/22/2019,5:00 PM - 6:00 PM,$0.00,Melissa Uchitelle-Rogers,40.494673,-106.851309
484,"Cedars Sinai Medical Center  127 S San Vicente Blvd (1st Floor), Los Angeles, CA, 90048",05/06/19,9:00 AM - 11:30 AM,$0.00,Brett A. Dodd,34.074619,-118.3785581
485,"RUHS education building Magnolia Room  26520 Cactus Ave, Moreno Valley, CA, 92555",05/23/2019,8:00 AM - 12:00 PM,$0.00,Martine A. Roth,33.91012945,-117.1953815
486,"San Joaquin General Hospital  500 W. Hospital Rd, Nursing Education Portable, French Camp, CA, 95231",05/23/2019,11:00 AM - 12:30 PM,$0.00,Carla R. Meckler,37.88647002,-121.2821001
487,"San Joaquin General Hospital  500 W. Hospital Rd, Nursing Education Portable, French Camp, CA, 95231",05/23/2019,1:30 PM - 3:00 PM,$0.00,Carla R. Meckler,37.88647002,-121.2821001
488,"San Joaquin General Hospital  500 W. Hospital Rd, Nursing Education Portable, French Camp, CA, 95231",05/23/2019,8:30 AM - 10:00 AM,$0.00,Carla R. Meckler,37.88647002,-121.2821001
489,"San Joaquin General Hospital  500 W. Hospital Rd, Conference RM 1A& 1B, French Camp, CA, 95231",05/23/2019,5:00 PM - 6:30 PM,$0.00,Carla R. Meckler,37.88647002,-121.2821001
490,"UC San Diego Health-Camelot Room  130 Dickinson St, San Diego, CA, 92103",05/08/19,6:30 PM - 7:30 PM,$0.00,Lori Herman,32.75525635,-117.1646376
491,"UC San Diego Health-Camelot Room  130 Dickinson St, San Diego, CA, 92103",06/12/19,6:30 PM - 7:30 PM,$0.00,Lori Herman,32.75525635,-117.1646376
492,"Cedars-Sinai Advanced Health Sciences Pavilion  127 S San Vicente Blvd (1st Floor), Los Angeles, CA, 90048",05/29/2019,2:00 PM - 3:00 PM,$0.00,Brett A. Dodd,34.074619,-118.3785581
493,"Cedars-Sinai Advanced Health Sciences Pavilion  127 S San Vicente Blvd (1st Floor), Los Angeles, CA, 90048",06/04/19,8:00 AM - 9:00 AM,$0.00,Brett A. Dodd,34.074619,-118.3785581
494,"Kaiser Vacaville Medical Center  1 Quality Drive, Vacaville, CA, 95688",05/13/2019,1:00 PM - 3:00 PM,$0.00,Evan Edminster,38.38870996,-121.93845
495,"KP Vacaville Medical Center  1 Quality Drive. Medical Office Building A, 3rd Floor, Conf Room D, Vacaville, CA, 95688",06/10/19,1:00 PM - 3:00 PM,$0.00,Evan Edminster,38.38856621,-121.9384195
496,"Kaiser Vacaville Medical Center  1 Quality Drive. Medical Office Building A, 3rd Floor, Conference Rm D, Vacaville, CA, 95688",07/08/19,1:00 PM - 3:00 PM,$0.00,Evan Edminster,38.38870996,-121.93845
497,"Kittery Trading Post   301 US-1, Kittery , ME, 03904",05/16/2019,6:30 PM - 8:00 PM,$0.00,Seth  Kenneway,43.111,-70.7355
498,"Henry Ford Macomb Hospital: Medical Office Pavillion  16151 19 Mile Road, Clinton Township, MI, 48038",05/21/2019,2:00 PM - 4:00 PM,$0.00,Stephanie Booza,42.61280006,-82.95996002
499,"SJMC Private Dining Room A  775 South Main Street, Chelsea, MI, 48118",05/14/2019,12:00 PM - 1:00 PM,$0.00,Melissa Vainner,42.30956202,-84.02105527
500,"Grand Valley State University  301 Michigan St, Grand Rapids, MI, 49503",09/10/19,8:30 AM - 9:30 AM,$0.00,Meaghan R. Crawley,42.96335,-85.67825
501,"Auburn Hills Community Center  1827 N. Squirrel Road, Auburn Hills MI. 48326, Auburn HIlls, MI, 48326",06/20/2019,6:00 PM - 7:00 PM,$0.00,Anita M. Barksdale,42.67041318,-83.22053726
502,"Auburn Hills Community Center  1827 N. Squirrel Road, Auburn HIills, MI, 48326",08/15/2019,6:00 PM - 7:00 PM,$0.00,Anita M. Barksdale,42.67041318,-83.22053726
503,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",05/21/2019,9:00 AM - 10:00 AM,$0.00,Kathy Franzen,42.11623003,-83.21282008
504,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",06/18/2019,5:00 PM - 6:00 PM,$0.00,Kathy Franzen,42.11623003,-83.21282008
505,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",07/16/2019,9:00 AM - 10:00 AM,$0.00,Kathy Franzen,42.11623003,-83.21282008
506,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",07/16/2019,5:00 PM - 6:00 PM,$0.00,Kathy Franzen,42.11623003,-83.21282008
507,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",08/20/2019,9:00 AM - 10:00 AM,$0.00,Kathy Franzen,42.11623003,-83.21282008
508,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",08/20/2019,5:00 PM - 6:00 PM,$0.00,Kathy Franzen,42.11623003,-83.21282008
509,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",09/17/2019,9:00 AM - 10:00 AM,$0.00,Kathy Franzen,42.11623003,-83.21282008
510,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",09/17/2019,5:00 PM - 6:00 PM,$0.00,Kathy Franzen,42.11623003,-83.21282008
511,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",10/15/2019,9:00 AM - 10:00 AM,$0.00,Kathy Franzen,42.11623003,-83.21282008
512,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",10/15/2019,5:00 PM - 6:00 PM,$0.00,Kathy Franzen,42.11623003,-83.21282008
513,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",11/19/2019,9:00 AM - 10:00 AM,$0.00,Kathy Franzen,42.11623003,-83.21282008
514,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",11/19/2019,5:00 PM - 6:00 PM,$0.00,Kathy Franzen,42.11623003,-83.21282008
515,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",12/17/2019,9:00 AM - 10:00 AM,$0.00,Kathy Franzen,42.11623003,-83.21282008
516,"Beaumont Hospital Trenton  5450 Fort St, Trenton, MI, 48183",12/17/2019,5:00 PM - 6:00 PM,$0.00,Kathy Franzen,42.11623003,-83.21282008
517,"Taylorville Memorial Hospital auditorium  201 E Pleasant St.  , Taylorville, IL, 62568",06/13/2019,6:00 PM - 7:30 PM,$0.00,Lukas B. Schneider,39.55529995,-89.29447995
518,"Kaskaskia College Nashville Education Center  17869 Exchange Ave, Nashville, IL, 62263",05/18/2019,1:00 PM - 2:30 PM,$0.00,Matthew Gerdes,38.35907911,-89.3744097
519,"Heartland Regional Medical Center  3333 W. Deyoung, Marion, IL, 62959",05/08/19,6:00 PM - 8:00 PM,$0.00,Amanda  Throgmorton,37.74311,-88.99167
520,"Loyola University Medical Center-EMS Building, Room 3284  2160 South 1st Avenue, Maywood, IL, 60153",05/08/19,12:00 PM - 1:00 PM,$0.00,Jackie Kelley,41.86165868,-87.83340436
521,"Advocate Lutheran General Hospital  1775 Dempster , Park Ridge, IL, 60068",05/08/19,6:00 PM - 7:00 PM,$0.00,Amy Stewart,42.03917002,-87.84777005
522,"Advocate Lutheran General Hospital  1775 Dempster , Park Ridge, IL, 60068",05/15/2019,6:00 PM - 7:00 PM,$0.00,Amy Stewart,42.03917002,-87.84777005
523,"Advocate Lutheran General Hospital  1775 Dempster , Park Ridge, IL, 60068",05/29/2019,6:00 PM - 7:00 PM,$0.00,Amy Stewart,42.03917002,-87.84777005
524,"Advocate Lutheran General Hospital  1775 Dempster , Park Ridge, IL, 60068",05/22/2019,6:00 PM - 7:00 PM,$0.00,Amy Stewart,42.03917002,-87.84777005
525,"Loyola University Medical Center  2160 South 1st Avenue-7 North Conference Room, Maywood, IL, 60153",05/15/2019,4:00 PM - 5:00 PM,$0.00,Jackie Kelley,41.85952,-87.8341
526,"Crawford Memorial Hospital  VC Room, Robinson, IL, 62454",05/23/2019,9:00 AM - 10:00 AM,$0.00,Preston S. Reilly,39.01419,-87.75052
527,"Crawford Memorial Hospital  1000 N Allen St   VC Room, Robinson, IL, 62454",05/23/2019,11:00 AM - 12:00 PM,$0.00,Preston S. Reilly,39.01419,-87.75052
528,"Crawford Memorial Hospital  1000 N Allen St  VC Room, Robinson, IL, 62454",05/23/2019,1:00 PM - 2:00 PM,$0.00,Preston S. Reilly,39.01419,-87.75052
529,"Crawford Memorial Hospital  1000 N Allen St  VC Room, Robinson, IL, 62454",05/23/2019,3:00 PM - 4:00 PM,$0.00,Preston S. Reilly,39.01419,-87.75052
530,"Crawford Memorial Hospital  1000 N Allen St  VC Room, Robinson, IL, 62454",05/23/2019,5:00 PM - 6:00 PM,$0.00,Preston S. Reilly,39.01419,-87.75052
531,"Crawford Memorial Hospital  1000 N Allen St  VC Room, Robinson, IL, 62454",05/23/2019,7:00 PM - 8:00 PM,$0.00,Preston S. Reilly,39.01419,-87.75052
532,"Loyola University Medical Center-EMS Building, Room 3284  2160 South 1st Avenue, Maywood, IL, 60153",05/15/2019,12:00 PM - 1:00 PM,$0.00,Jackie Kelley,41.86165868,-87.83340436
533,"SAIL Center at Anne Arundel Medical Center  2000 Medical Parkway, Suite 106, Annapolis, MD, 21401",05/13/2019,5:30 PM - 7:00 PM,$0.00,Cristina B. Feather,38.98943889,-76.53633619
534,"SAIL Center at Anne Arundel Medical Center  2000 Medical Parkway, Suite 106, Annapolis, MD, 21401",06/10/19,5:30 PM - 7:00 PM,$0.00,Cristina B. Feather,38.98943889,-76.53633619
535,"SAIL Center at Anne Arundel Medical Center  2000 Medical Parkway, Suite 106, Annapolis, MD, 21401",07/08/19,5:30 PM - 7:00 PM,$0.00,Cristina B. Feather,38.98943889,-76.53633619
536,"SOARING CPEP 2018-19  901 N Broadway , Baltimore, MD, 21205",05/31/2019,12:00 PM - 1:00 PM,$0.00,Cheryl Foley,39.30068834,-76.59426856
537,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",05/24/2019,1:00 PM - 3:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
538,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",05/24/2019,1:00 PM - 3:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
539,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",06/28/2019,1:00 PM - 3:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
540,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",07/10/19,12:00 PM - 1:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
541,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",08/14/2019,12:00 PM - 1:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
542,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",09/11/19,12:00 PM - 1:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
543,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",10/09/19,12:00 PM - 1:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
544,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",11/13/2019,12:00 PM - 1:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
545,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",12/11/19,12:00 PM - 1:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
546,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",10/26/2019,1:00 PM - 3:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
547,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",07/13/2019,1:00 PM - 3:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
548,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",08/24/2019,1:00 PM - 3:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
549,"University of Maryland Shock Trauma Center  22 South Greene Street T1S11, BALTIMORE, MD, 21201",09/28/2019,1:00 PM - 3:00 PM,$0.00,Pamela Y. Smith-McNeal,39.28819689,-76.62365936
550,"St Joseph Hospital, Conference Room #1  2700 Dolbeer Street, Eureka, CA, 95501",05/24/2019,3:00 PM - 4:00 PM,$0.00,Kari L. Vandiver,40.78389,-124.14154
551,"St Joseph Hospital, Conference Room #1  2700 Dolbeer Street, Eureka, CA, 95501",05/24/2019,4:30 PM - 5:30 PM,$0.00,Kari L. Vandiver,40.78389,-124.14154
552,"Banner Desert Medical Center, Juniper Classroom  1400 South Dobson Rd, Mesa, AZ, 85202",05/23/2019,1:00 PM - 3:00 PM,$0.00,Melissa A. Luxton,33.38953008,-111.8784199
553,"Albany Medical Center  58 Hackett Blvd, Albany, NY, 12209",09/23/2019,4:00 PM - 5:00 PM,$0.00,Lisa M. Frankoski,42.64580913,-73.77704517
554,"Healthy Living Institute  901 Rancho Lane Suite 180, Las Vegas, NV, 89106",05/09/19,5:00 PM - 6:00 PM,$0.00,Colette L. Moore,36.16051955,-115.1699965
555,"Healthy Living Institute  901 Rancho Lane Suite 180, Las Vegas, NV, 89106",06/01/19,12:30 PM - 1:30 PM,$0.00,Colette L. Moore,36.16051955,-115.1699965
556,"Healthy Living Institute  901 Rancho Lane Suite 180, Las Vegas, NV, 89106",07/26/2019,3:00 PM - 4:00 PM,$0.00,Colette L. Moore,36.16051955,-115.1699965
557,"UAB  1802 6th Ave S, Birmingham, AL, 35233",05/08/19,10:00 AM - 11:00 AM,$0.00,Kelly M. Sheils,33.50598048,-86.80292473
558,"UAB  1802 6th Ave S, Birmingham, AL, 35233",05/15/2019,2:00 PM - 3:00 PM,$0.00,Kelly M. Sheils,33.50598048,-86.80292473
559,"Marks Village Community Center  7277 66th St S, Birmingham, AL, 35212",05/20/2019,5:00 PM - 7:00 PM,$0.00,Kelly M. Sheils,33.543222,-86.72680661
560,"UAB  1802 6th Ave S, Birmingham, AL, 35233",05/23/2019,2:00 PM - 3:00 PM,$0.00,Kelly M. Sheils,33.50598048,-86.80292473
561,"Lincoln Professional Development Center  901 9th Ave N, Birmingham, AL, 35204",05/29/2019,10:00 AM - 11:00 AM,$0.00,Kelly M. Sheils,33.5157966,-86.82630523
562,"ENA Conference St. Vincent's East  50 Medical Park Dr E, Birmingham, AL, 35235",05/03/19,9:30 AM - 10:30 AM,$0.00,Kelly M. Sheils,33.59606998,-86.66729005
563,"Morton Simpson Community Center  4609 8th Court North, Birmingham, AL, 35212",05/06/19,4:30 PM - 6:30 PM,$0.00,Kelly M. Sheils,33.53835691,-86.76837292
564,"Lake Regional Hospital  54 Hospital Dr., Attn: Trauma Nurse Coordinator, Osage Beach, MO, 65065",08/13/2019,6:00 PM - 7:30 PM,$0.00,Mariah D. Swinker,38.11943523,-92.68438103
565,"Lake Regional Hospital  54 Hospital Dr., Attn: Trauma Nurse Coordinator, Osage Beach, MO, 65065",06/18/2019,6:00 PM - 7:30 PM,$0.00,Mariah D. Swinker,38.11943523,-92.68438103
566,"Barnes-Jewish Hospital-Clayton Avenue Building    4353 Clayton Avenue Room 128 , St. Louis , MO, 63110",07/10/19,5:00 PM - 6:00 PM,$0.00,Heather  N. Heil,38.63292946,-90.25472289
567,"Barnes-Jewish Hospital-Clayton Avenue Building    4353 Clayton Avenue Room 128 , St. Louis , MO, 63110",11/11/19,10:00 AM - 11:00 AM,$0.00,Heather  N. Heil,38.63292946,-90.25472289
568,"MCC  1 Barnes Jewish Hospital Plaza , St. Louis , MO, 63110",05/14/2019,3:45 PM - 4:45 PM,$0.00,Heather  N. Heil,38.63483861,-90.26326614
569,"Mercy Hospital St. Louis- Anheuser-Busch Classroom  615 S. New Ballas Rd., St. Louis, MO, 63141",05/22/2019,5:00 PM - 6:00 PM,$0.00,Virginia Siburt,38.64436,-90.44661
570,"Mercy Hospital St. Louis- Anheuser-Busch Classroom  615 S. New Ballas Rd., St. Louis, MO, 63141",06/12/19,5:00 PM - 6:00 PM,$0.00,Virginia Siburt,38.64436,-90.44661
571,"Mercy Hospital St. Louis- Anheuser-Busch Classroom  615 S. New Ballas Rd., St. Louis, MO, 63141",07/09/19,5:00 PM - 6:00 PM,$0.00,Virginia Siburt,38.64436,-90.44661
572,"Mercy Hospital St. Louis- Anheuser-Busch Classroom  615 S. New Ballas Rd., St. Louis, MO, 63141",09/10/19,5:00 PM - 6:00 PM,$0.00,Virginia Siburt,38.64436,-90.44661
573,"Lee Stoll Conference Room  3635 Vista Avenue, St. Louis, MO, 63110",05/17/2019,3:30 PM - 4:30 PM,$0.00,Carrie L. Chismarich,38.62255018,-90.23931716
574,"Lee Stoll Conference Room  3635 Vista Avenue, St. Louis, MO, 63110",06/18/2019,9:00 AM - 10:00 AM,$0.00,Carrie L. Chismarich,38.62255018,-90.23931716
575,"Lee Stoll Conference Room  3635 Vista Avenue, St. Louis, MO, 63110",07/29/2019,9:00 AM - 10:00 AM,$0.00,Carrie L. Chismarich,38.62255018,-90.23931716
576,"Lee Stoll Conference Room  3635 Vista Avenue, St. Louis, MO, 63110",08/30/2019,12:30 PM - 1:30 PM,$0.00,Carrie L. Chismarich,38.62255018,-90.23931716
577,"Lee Stoll Conference Room  3635 Vista Avenue, St. Louis, MO, 63110",09/23/2019,9:00 AM - 10:00 AM,$0.00,Carrie L. Chismarich,38.62255018,-90.23931716
578,"Lee Stoll Conference Room  3635 Vista Avenue, St. Louis, MO, 63110",10/25/2019,12:30 PM - 1:30 PM,$0.00,Carrie L. Chismarich,38.62255018,-90.23931716
579,"Lee Stoll Conference Room  3635 Vista Avenue, St. Louis, MO, 63110",11/22/2019,9:00 AM - 10:00 AM,$0.00,Carrie L. Chismarich,38.62255018,-90.23931716
580,"Lee Stoll Conference Room  3635 Vista Avenue, St. Louis, MO, 63110",12/17/2019,9:00 AM - 10:00 AM,$0.00,Carrie L. Chismarich,38.62255018,-90.23931716
581,"Shirley Day Conference Room B  1060 West 10th, Rolla, MO, 65401",05/10/19,10:00 AM - 12:00 PM,$0.00,Ray D. Massey,37.95151262,-91.78569746
582,"Northern Montana Hospital  30 13th Street, Havre, MT, 59501",05/15/2019,3:00 PM - 4:00 PM,$0.00,Dale Herd,48.53933,-109.68591
583,"RED LODGE FIRE RESCUE SAR  BROADWAY AVE, RED LODGE, MT, 59068",05/18/2019,10:00 AM - 12:00 PM,$0.00,Christopher Benton,45.1836904,-109.2497199
584,"Two Rivers Church  3321 Neuse Blvd, New Bern, NC, 28560",05/29/2019,6:00 PM - 7:30 PM,$0.00,Daniel Whitehead,35.13166469,-77.09327333
585,"CaroMont Regional Medical Center  2525 Court Drive, Gastonia, NC, 28054",05/23/2019,7:00 AM - 8:30 AM,$0.00,Sharry A. Duncan,35.27274995,-81.13995999
586,"CaroMont Regional Medical Center  2525 Court Drive, Gastonia, NC, 28054",05/23/2019,11:00 AM - 12:30 PM,$0.00,Sharry A. Duncan,35.27274995,-81.13995999
587,"CaroMont Regional Medical Center  2525 Court Drive, Gastonia, NC, 28054",05/23/2019,2:00 PM - 3:30 PM,$0.00,Sharry A. Duncan,35.27274995,-81.13995999
588,"Davis Regional Medical Center Class room A & B  218 Old Mocksville rd, Statesville, NC, 28625",05/23/2019,2:00 PM - 3:00 PM,$0.00,John  C. Freudenberg,35.81863005,-80.82948999
589,"Davis Regional Medical Center Class room A & B   218 Old Mocksville rd, Statesville , NC, 28625",05/23/2019,6:00 PM - 7:00 PM,$0.00,John  C. Freudenberg,35.81863005,-80.82948999
590,"Eastern State Hospital  1350 Bull Lea Rd, Lexington, KY, 40511",05/30/2019,12:00 PM - 1:00 PM,$0.00,Amanda M. Rist,38.08383209,-84.49810929
591,"CHI Saint Joseph Jessamine  1250 Keene Rd, Nicholasville, KY, 40356",05/13/2019,9:00 AM - 10:30 AM,$0.00,Dan Andrews,37.90012,-84.57758
592,"CHI Saint Joseph Jessamine  1250 Keene Rd, Nicholasville, KY, 40356",05/13/2019,11:00 AM - 12:30 PM,$0.00,Dan Andrews,37.90012,-84.57758
593,"CHI Saint Joseph Jessamine  1250 Keene Rd, Nicholasville, KY, 40356",05/13/2019,2:00 PM - 3:30 PM,$0.00,Dan Andrews,37.90012,-84.57758
594,"CHI Saint Joseph Jessamine  1250 Keene Rd, Nicholasville, KY, 40356",05/14/2019,9:00 AM - 10:30 AM,$0.00,Dan Andrews,37.90012,-84.57758
595,"CHI Saint Joseph Jessamine  1250 Keene Rd, Nicholasville, KY, 40356",05/14/2019,11:00 AM - 12:30 PM,$0.00,Dan Andrews,37.90012,-84.57758
